xvariable,xvalue,xlabel_en,xlabel_ne,yvariable,yvalue,ylabel_en,ylabel_ne,total,percoftotal,variablegroup,index
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,8,0.12903225806451613,need,1290
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,9,0.14516129032258066,need,1291
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,4,0.06451612903225806,need,1292
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,14,0.22580645161290322,need,1293
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,4,0.06451612903225806,need,1294
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,5,0.08064516129032258,need,1295
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,9,0.14516129032258066,need,1296
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,1,0.016129032258064516,need,1297
m_biz_type,4,Hospitality,पसल / सामान,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,17,0.27419354838709675,need,1298
m_biz_type,4,Hospitality,पसल / सामान,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,12,0.1935483870967742,need,1299
m_biz_type,3,Tours and transport,हस्तशिल्प,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,4,0.06451612903225806,need,1300
m_biz_type,3,Tours and transport,हस्तशिल्प,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,3,0.04838709677419355,need,1301
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,4,0.06451612903225806,need,1302
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,5,0.08064516129032258,need,1303
m_biz_type,1,Entertainment,होटल,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,9,0.14516129032258066,need,1304
m_biz_type,1,Entertainment,होटल,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,2,0.03225806451612903,need,1305
m_biz_type,9,Other,अन्य,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,3,0.04838709677419355,need,1306
m_biz_type,9,Other,अन्य,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,3,0.04838709677419355,need,1307
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,2,0.03225806451612903,need,1308
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,2,0.03225806451612903,need,1309
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,3,0.04838709677419355,need,1310
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,4,0.06451612903225806,need,1311
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,15,0.24193548387096775,need,1312
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,9,0.14516129032258066,need,1313
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,17,0.27419354838709675,need,1314
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,10,0.16129032258064516,need,1315
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,8,0.24242424242424243,need,1316
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,3,0.09090909090909091,need,1317
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,4,0.12121212121212122,need,1318
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,2,0.06060606060606061,need,1319
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,4,0.12121212121212122,need,1320
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,4,0.12121212121212122,need,1321
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,5,0.15151515151515152,need,1322
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,3,0.09090909090909091,need,1323
